mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,param_max_iter,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.07336926460266113,0.004856573695562581,0.00043570995330810547,0.00014800307390713677,0.001,0.1,1000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.1, 'max_iter': 1000, 'tol': 0.001}",-17.206158430240066,-3.3177496265735185,-7.297825852992974,-31.819567318205763,-14.910325307003081,10.994672277596147,229
0.08381372690200806,0.008535788290088157,0.00042933225631713867,0.0002289154464536274,0.001,0.1,1000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.1, 'max_iter': 1000, 'tol': 0.01}",-17.206158430240066,-3.3177496265735185,-7.297825852992974,-31.819567318205763,-14.910325307003081,10.994672277596147,229
0.12341266870498657,0.005302661538005362,0.0003235340118408203,2.3849009394967434e-05,0.001,0.1,2000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.1, 'max_iter': 2000, 'tol': 0.0001}",-11.820835556291131,-3.3737242102086444,-6.785910699148088,-27.985134142283087,-12.491401151982737,9.436499275615837,183
0.14917296171188354,0.011748898714620915,0.0005105733871459961,0.00020179583607641467,0.001,0.1,2000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.1, 'max_iter': 2000, 'tol': 0.001}",-11.820835556291131,-3.3737242102086444,-6.785910699148088,-27.985134142283087,-12.491401151982737,9.436499275615837,183
0.15808141231536865,0.010158824183758606,0.00038677453994750977,0.0001050304031353903,0.001,0.1,2000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.1, 'max_iter': 2000, 'tol': 0.01}",-11.820835556291131,-3.3737242102086444,-6.785910699148088,-27.985134142283087,-12.491401151982737,9.436499275615837,183
0.30803346633911133,0.02274174335172444,0.0004404783248901367,0.00017698918551660458,0.001,0.1,5000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.1, 'max_iter': 5000, 'tol': 0.0001}",-13.588244174028922,-3.346513140797723,-6.68099625478689,-22.665165728840332,-11.570229824613467,7.394323931728607,124
0.36427563428878784,0.015278836139750524,0.00047785043716430664,0.00015856380450116568,0.001,0.1,5000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.1, 'max_iter': 5000, 'tol': 0.001}",-13.588244174028922,-3.346513140797723,-6.68099625478689,-22.665165728840332,-11.570229824613467,7.394323931728607,124
0.35474157333374023,0.028845082279884787,0.0005300641059875488,0.00016867228803197476,0.001,0.1,5000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.1, 'max_iter': 5000, 'tol': 0.01}",-13.588244174028922,-3.346513140797723,-6.68099625478689,-22.665165728840332,-11.570229824613467,7.394323931728607,124
0.05488640069961548,0.0017158758161338083,0.0002619028091430664,1.7994285889856193e-05,0.001,0.3,1000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.3, 'max_iter': 1000, 'tol': 0.0001}",-18.917616191119645,-3.3338134405748874,-7.575540713693696,-32.610130626171355,-15.609275242889895,11.34903141834886,237
0.06064796447753906,0.008641221074035072,0.00038552284240722656,0.00018962072772592611,0.001,0.3,1000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.3, 'max_iter': 1000, 'tol': 0.001}",-18.917616191119645,-3.3338134405748874,-7.575540713693696,-32.610130626171355,-15.609275242889895,11.34903141834886,237
0.05389368534088135,0.011448539242845045,0.0002684593200683594,1.539693080971009e-05,0.001,0.3,1000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.3, 'max_iter': 1000, 'tol': 0.01}",-18.917616191119645,-3.3338134405748874,-7.621776970310899,-33.313171051007885,-15.79659441325333,11.605168932878962,246
0.10415142774581909,0.006504375270935433,0.00034868717193603516,0.0001745445873795386,0.001,0.3,2000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.3, 'max_iter': 2000, 'tol': 0.0001}",-10.797257436195093,-3.332812113524554,-7.089567306199701,-26.498007044058493,-11.929410974994461,8.815488667430218,161
0.11768382787704468,0.026809109295589904,0.0009092092514038086,0.0008298292564480926,0.001,0.3,2000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.3, 'max_iter': 2000, 'tol': 0.001}",-10.797257436195093,-3.332812113524554,-7.473659561606827,-26.498007044058493,-12.025434038846242,8.764190122120947,171
0.07885640859603882,0.03801008951402615,0.0004903078079223633,0.00019831571563888947,0.001,0.3,2000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.3, 'max_iter': 2000, 'tol': 0.01}",-13.542421553764799,-3.3208546412116173,-7.621776970310899,-33.313171051007885,-14.449556054073799,11.479606113751446,227
0.24598067998886108,0.016807803437065977,0.0005548000335693359,0.00023188048512684482,0.001,0.3,5000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.3, 'max_iter': 5000, 'tol': 0.0001}",-10.592777762287552,-3.401152033746876,-7.362352191685818,-26.509896029833506,-11.966544504388438,8.774406585103646,168
0.23236370086669922,0.11453313788337786,0.0005701184272766113,0.00020252310216573442,0.001,0.3,5000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.3, 'max_iter': 5000, 'tol': 0.001}",-10.213016039839058,-3.401152033746876,-7.473659561606827,-26.509896029833506,-11.899430916256566,8.776643464602506,160
0.08210247755050659,0.035093787914115736,0.0006188154220581055,0.00019683937375839316,0.001,0.3,5000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.3, 'max_iter': 5000, 'tol': 0.01}",-13.542421553764799,-3.3208546412116173,-7.621776970310899,-33.313171051007885,-14.449556054073799,11.479606113751446,227
0.054304540157318115,0.002666557317635142,0.000602424144744873,0.00012098578634294896,0.001,0.5,1000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 1000, 'tol': 0.0001}",-18.415347038026106,-3.411418299926886,-7.659735362834428,-33.58633975794508,-15.768210114683125,11.650437165935134,244
0.05453270673751831,0.0025287034697323535,0.0003985166549682617,0.00023421931657896785,0.001,0.5,1000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 1000, 'tol': 0.001}",-18.415347038026106,-3.411418299926886,-7.733766791214727,-33.58633975794508,-15.7867179717782,11.637593084301967,245
0.04067659378051758,0.024047054359027004,0.0005660653114318848,0.00016468532524741686,0.001,0.5,1000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 1000, 'tol': 0.01}",-21.74065917646579,-3.411418299926886,-7.626734874309451,-33.119247405651016,-16.474514939088287,11.765490851331696,262
0.09841424226760864,0.006654933146344389,0.0004023313522338867,0.00014274260904293103,0.001,0.5,2000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 2000, 'tol': 0.0001}",-10.647606069935305,-3.3166400365667656,-7.281325987509394,-27.210106435791257,-12.113919632450681,9.093830616003537,173
0.0837327241897583,0.03344965485856456,0.0005862712860107422,0.000238197402883681,0.001,0.5,2000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 2000, 'tol': 0.001}",-16.89278531779849,-3.3166400365667656,-7.733766791214727,-28.9308725865857,-14.218516183041421,9.804438083565708,223
0.04251641035079956,0.026431605938569087,0.00035816431045532227,0.0001646452813738425,0.001,0.5,2000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 2000, 'tol': 0.01}",-21.74065917646579,-3.3815334987801435,-7.626734874309451,-33.119247405651016,-16.4670437388016,11.77379023305503,260
0.23498070240020752,0.007511182216478126,0.0004324913024902344,0.0002058155202453835,0.001,0.5,5000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 5000, 'tol': 0.0001}",-9.234252549960368,-3.675306124628997,-7.928914615373109,-29.071872835521052,-12.477586531370882,9.798725807692767,182
0.12613219022750854,0.10554338615230935,0.0006875395774841309,0.0006279172632332163,0.001,0.5,5000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 5000, 'tol': 0.001}",-16.89278531779849,-3.675306124628997,-7.733766791214727,-28.9308725865857,-14.308182705056979,9.705465457925612,226
0.04299801588058472,0.028687061373973415,0.0002676844596862793,4.3905082357733115e-05,0.001,0.5,5000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.5, 'max_iter': 5000, 'tol': 0.01}",-21.74065917646579,-3.3815334987801435,-7.626734874309451,-33.119247405651016,-16.4670437388016,11.77379023305503,260
0.05556529760360718,0.009277882022557641,0.0003987550735473633,0.00013816027518063755,0.001,0.7,1000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.7, 'max_iter': 1000, 'tol': 0.0001}",-17.988052162958812,-3.5120901930467374,-7.681698569707704,-33.29329638606826,-15.618784327945379,11.484458844198636,239
0.05371195077896118,0.006458703653242146,0.0004659891128540039,0.00016183902497910369,0.001,0.7,1000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.7, 'max_iter': 1000, 'tol': 0.001}",-17.988052162958812,-3.5120901930467374,-7.681698569707704,-33.29329638606826,-15.618784327945379,11.484458844198636,239
0.03223228454589844,0.019861712116287327,0.0004949569702148438,0.00014855476921424472,0.001,0.7,1000,0.01,"{'alpha': 0.001, 'l1_ratio': 0.7, 'max_iter': 1000, 'tol': 0.01}",-26.444708329004456,-3.5918587063261342,-7.642908531894221,-33.13732540032717,-17.704200241887996,12.39925006065821,283
0.09397482872009277,0.004428584716658898,0.00036215782165527344,0.0001439954465694268,0.001,0.7,2000,0.0001,"{'alpha': 0.001, 'l1_ratio': 0.7, 'max_iter': 2000, 'tol': 0.0001}",-10.384073376141426,-3.3321279953594725,-7.603664705848248,-29.79774396225793,-12.779402509901768,10.141508825335782,212
0.08083027601242065,0.025308453559842244,0.00047844648361206055,0.00031825417136437757,0.001,0.7,2000,0.001,"{'alpha': 0.001, 'l1_ratio': 0.7, 'max_iter': 2000, 'tol': 0.001}",-14.551208274975345,-3.3321279953594725,-7.696432555410542,-31.32553738772592,-14.22632655336782,10.651427570245382,224
