mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_eta0,param_learning_rate,param_loss,param_max_iter,param_penalty,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.076476256052653,0.022849966604877436,0.0004305839538574219,0.00019752870164952392,0.0001,0.001,constant,huber,1000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.0001}",-3575.21212708979,-2964.890430735602,-2214.9974619186446,-2918.3666732480124,556.278904174717,1462
0.0149079958597819,0.005856835387267581,0.00026337305704752606,7.559945329043021e-05,0.0001,0.001,constant,huber,2000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'l2', 'tol': 0.001}",-3444.276266962252,-2870.7409801435674,-2185.020938131637,-2833.3460617458186,514.7684144276633,1369
0.02745676040649414,0.012554972651410224,0.0002369085947672526,4.25305303428833e-05,0.0001,0.001,constant,huber,2000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'l2', 'tol': 0.0001}",-3576.4300109146407,-2965.337559679402,-2215.8612680656447,-2919.209612886563,556.4067257027701,1468
0.034952243169148765,0.007117598865535848,0.0005067189534505209,0.0002258021848294971,0.0001,0.001,constant,huber,2000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'l1', 'tol': 0.001}",-3431.7055268788313,-2866.6291989914184,-2182.530363663388,-2826.955029844546,510.74466998145846,1348
0.07130010922749837,0.028164246428045308,0.00048414866129557293,8.52364111615211e-05,0.0001,0.001,constant,huber,2000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'l1', 'tol': 0.0001}",-3568.781641421518,-2962.348480412503,-2209.782212443127,-2913.6374447590497,555.8773460256152,1453
0.04204106330871582,0.030152366142611166,0.00024429957071940106,1.8011082019223672e-05,0.0001,0.001,constant,huber,2000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'elasticnet', 'tol': 0.001}",-3442.364245002198,-2870.1566248504314,-2184.640109090976,-2832.3869929812013,514.1578287724892,1360
0.061252991358439125,0.03233266798521759,0.0008180141448974609,0.0004986521019593493,0.0001,0.001,constant,huber,2000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'elasticnet', 'tol': 0.0001}",-3575.21212708979,-2964.890430735602,-2214.9974619186446,-2918.3666732480124,556.278904174717,1462
0.018646399180094402,0.006020355656333677,0.0005354086558024088,0.00022711138087669176,0.0001,0.001,constant,huber,5000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l2', 'tol': 0.001}",-3444.276266962252,-2870.7409801435674,-2185.020938131637,-2833.3460617458186,514.7684144276633,1369
0.03361407915751139,0.017619728187085713,0.00028936068216959637,4.8916432832027764e-05,0.0001,0.001,constant,huber,5000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l2', 'tol': 0.0001}",-3576.4300109146407,-2965.337559679402,-2215.8612680656447,-2919.209612886563,556.4067257027701,1468
0.02519369125366211,0.007463935664986842,0.0002295970916748047,2.307615973007748e-05,0.0001,0.001,constant,huber,5000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.001}",-3431.7055268788313,-2866.6291989914184,-2182.530363663388,-2826.955029844546,510.74466998145846,1348
0.05807352066040039,0.019697651890257916,0.0003236134847005208,2.434309605798931e-05,0.0001,0.001,constant,huber,5000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.0001}",-3568.781641421518,-2962.348480412503,-2209.782212443127,-2913.6374447590497,555.8773460256152,1453
0.028009653091430664,0.005223420844499624,0.0004630883534749349,0.000207838409715551,0.0001,0.001,constant,huber,5000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.001}",-3442.364245002198,-2870.1566248504314,-2184.640109090976,-2832.3869929812013,514.1578287724892,1360
0.060126304626464844,0.02959948597867125,0.0007226467132568359,0.0002532982443122546,0.0001,0.001,constant,huber,5000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.0001}",-3575.21212708979,-2964.890430735602,-2214.9974619186446,-2918.3666732480124,556.278904174717,1462
0.005936384201049805,0.0016730234604625982,0.00034737586975097656,0.000212083477755089,0.0001,0.001,constant,epsilon_insensitive,1000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001}",-3677.93386271311,-2951.7279158915476,-2274.202927679963,-2967.954902094874,573.1856132197728,1603
0.005766550699869792,0.0006973474131471374,0.00040912628173828125,0.00026378772091163825,0.0001,0.001,constant,epsilon_insensitive,1000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.0001}",-3677.93386271311,-2951.7279158915476,-2274.202927679963,-2967.954902094874,573.1856132197728,1603
0.00908986727396647,0.004900656419964038,0.00022069613138834635,3.334016706448352e-05,0.0001,0.001,constant,epsilon_insensitive,1000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001}",-3682.198727626435,-2953.1593036701574,-2273.3357940454484,-2969.564608447347,575.282853283629,1615
0.007926702499389648,0.003303099513460497,0.0004191398620605469,0.0003232117138979549,0.0001,0.001,constant,epsilon_insensitive,1000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001}",-3682.198727626435,-2953.1593036701574,-2273.3357940454484,-2969.564608447347,575.282853283629,1615
0.010483344395955404,0.0014477946878112744,0.000530083974202474,0.000157688413252069,0.0001,0.001,constant,epsilon_insensitive,1000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.001}",-3679.7608494675333,-2951.426220106929,-2274.4657786955013,-2968.550949423321,573.8370856202205,1609
0.013134241104125977,0.0026406813313010888,0.000387112299601237,0.0001457757994746411,0.0001,0.001,constant,epsilon_insensitive,1000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.0001}",-3679.7608494675333,-2951.426220106929,-2274.4657786955013,-2968.550949423321,573.8370856202205,1609
0.006994883219401042,0.0028389608208880166,0.00037781397501627606,0.00012236306935615006,0.0001,0.001,constant,epsilon_insensitive,2000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'l2', 'tol': 0.001}",-3677.93386271311,-2951.7279158915476,-2274.202927679963,-2967.954902094874,573.1856132197728,1603
0.004677295684814453,0.0008523320039005693,0.00022713343302408853,2.343250226616205e-05,0.0001,0.001,constant,epsilon_insensitive,2000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'l2', 'tol': 0.0001}",-3677.93386271311,-2951.7279158915476,-2274.202927679963,-2967.954902094874,573.1856132197728,1603
0.010554631551106771,0.007060215708751844,0.0002662340799967448,0.00011369614070239931,0.0001,0.001,constant,epsilon_insensitive,2000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'l1', 'tol': 0.001}",-3682.198727626435,-2953.1593036701574,-2273.3357940454484,-2969.564608447347,575.282853283629,1615
0.009905020395914713,0.0027898260499859715,0.0003723303476969401,0.0001923746248142542,0.0001,0.001,constant,epsilon_insensitive,2000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'l1', 'tol': 0.0001}",-3682.198727626435,-2953.1593036701574,-2273.3357940454484,-2969.564608447347,575.282853283629,1615
0.012464682261149088,0.004527601134870279,0.0005834102630615234,0.00022303553665073842,0.0001,0.001,constant,epsilon_insensitive,2000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'elasticnet', 'tol': 0.001}",-3679.7608494675333,-2951.426220106929,-2274.4657786955013,-2968.550949423321,573.8370856202205,1609
0.009691079457600912,0.0038324527108390557,0.0002899169921875,7.41610817347697e-05,0.0001,0.001,constant,epsilon_insensitive,2000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'elasticnet', 'tol': 0.0001}",-3679.7608494675333,-2951.426220106929,-2274.4657786955013,-2968.550949423321,573.8370856202205,1609
0.008867899576822916,0.000787788871431212,0.0003390312194824219,0.00017904489224836357,0.0001,0.001,constant,epsilon_insensitive,5000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'l2', 'tol': 0.001}",-3677.93386271311,-2951.7279158915476,-2274.202927679963,-2967.954902094874,573.1856132197728,1603
0.006048917770385742,0.003655456674473301,0.00019979476928710938,2.006780194297666e-05,0.0001,0.001,constant,epsilon_insensitive,5000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'l2', 'tol': 0.0001}",-3677.93386271311,-2951.7279158915476,-2274.202927679963,-2967.954902094874,573.1856132197728,1603
0.00981577237447103,0.004390582817127339,0.00023126602172851562,4.95226247178325e-05,0.0001,0.001,constant,epsilon_insensitive,5000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.001}",-3682.198727626435,-2953.1593036701574,-2273.3357940454484,-2969.564608447347,575.282853283629,1615
0.009225289026896158,0.0016729248503120032,0.0005279382069905599,0.0001839568224864526,0.0001,0.001,constant,epsilon_insensitive,5000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.0001}",-3682.198727626435,-2953.1593036701574,-2273.3357940454484,-2969.564608447347,575.282853283629,1615
0.0097807248433431,0.004060737952372699,0.0003039836883544922,7.882177360760537e-05,0.0001,0.001,constant,epsilon_insensitive,5000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.001}",-3679.7608494675333,-2951.426220106929,-2274.4657786955013,-2968.550949423321,573.8370856202205,1609
0.008714755376180014,0.0038446467902877902,0.0003542900085449219,0.0002142620428374539,0.0001,0.001,constant,epsilon_insensitive,5000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.0001}",-3679.7608494675333,-2951.426220106929,-2274.4657786955013,-2968.550949423321,573.8370856202205,1609
0.030047098795572918,0.011339298031882293,0.00024239222208658853,9.735992960048392e-06,0.0001,0.001,optimal,squared_error,1000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001}",-1.4599320365426548e+26,-6.62087264172634e+23,-8.633794339867777e+24,-5.17630284194353e+25,6.671022646249111e+25,1885
0.0299224058787028,0.004122626543524099,0.0003623167673746745,0.00018615329494867108,0.0001,0.001,optimal,squared_error,1000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.0001}",-1.4599320365426548e+26,-6.62087264172634e+23,-8.633794339867777e+24,-5.17630284194353e+25,6.671022646249111e+25,1885
0.053717613220214844,0.012906119395799373,0.0005575021107991537,0.0001742074089087281,0.0001,0.001,optimal,squared_error,1000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001}",-1.7534596396908707e+26,-1.1072317383808936e+25,-3.874148858644332e+26,-1.912777224057764e+26,1.5405366577443523e+26,1927
0.050569375356038414,0.01730584345354905,0.00047334035237630207,0.00026041489326722586,0.0001,0.001,optimal,squared_error,1000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001}",-1.7534596396908707e+26,-1.1072317383808936e+25,-3.874148858644332e+26,-1.912777224057764e+26,1.5405366577443523e+26,1927
0.07627908388773601,0.012302864843251146,0.00035460789998372394,5.8734368437019694e-05,0.0001,0.001,optimal,squared_error,1000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.001}",-7.701040761874858e+24,-2.1514410585718435e+26,-8.761502927903472e+24,-7.720221651565423e+25,9.75406061471652e+25,1909
0.07375590006510417,0.013752408890664362,0.0004493395487467448,0.00016869080006284522,0.0001,0.001,optimal,squared_error,1000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.0001}",-7.701040761874858e+24,-2.1514410585718435e+26,-8.761502927903472e+24,-7.720221651565423e+25,9.75406061471652e+25,1909
