mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.1587397257486979,0.007764462324017683,0.0008809566497802734,0.0003838922647307059,0.01,3,1,10,200,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.6}",-10.366337756276948,-23.05318023428392,-54.34303954905846,-29.25418584653978,18.481106173517315,180
0.18338743845621744,0.0234557577786338,0.0011546611785888672,0.0003964757362360117,0.01,3,1,10,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",-10.6800136624707,-23.464359313419607,-54.179756387856976,-29.44137645458243,18.254688068603357,199
0.20560820897420248,0.006293452946671547,0.0005891323089599609,3.573628609326222e-06,0.01,3,1,10,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",-10.364267726605519,-24.652552658080094,-54.98360609111222,-30.000142158599278,18.604101234604734,295
0.04600405693054199,0.00675623140676322,0.000576019287109375,0.00028864098449543743,0.01,3,2,2,50,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.6}",-9.535764768733724,-32.94437238883654,-37.61667012253336,-26.698935760034544,12.285178614508066,68
0.04129767417907715,0.002285000137903259,0.00039728482564290363,2.319273499922761e-05,0.01,3,2,2,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.8}",-9.889656168374875,-32.44139000354192,-37.05996835623099,-26.463671509382596,11.870307631311315,48
0.050215721130371094,0.0032541620939831113,0.0007879734039306641,0.000331065295209563,0.01,3,2,2,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1.0}",-9.708117443669677,-32.623183773399475,-36.996624419607635,-26.44264187889226,11.967037417458362,35
0.08195217450459798,0.003951101736580982,0.0008551279703776041,0.0002780534695168948,0.01,3,2,2,100,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.6}",-9.687824061107467,-29.1423332441085,-45.947782076592176,-28.25931312726938,14.816228314840801,118
0.0852956771850586,0.003394306025083676,0.0008339087168375651,0.00026967634516200775,0.01,3,2,2,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-9.95828793663602,-28.881061583222117,-45.4907233538751,-28.11002429124441,14.516298094424343,110
0.09723925590515137,0.010138053975736774,0.0006537437438964844,0.0002617095449933046,0.01,3,2,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",-9.693772642732345,-29.99573371333058,-45.16449217147192,-28.284666175844947,14.5313179044436,122
0.15273157755533853,0.008790712632169304,0.0006414254506429037,3.731959519054034e-05,0.01,3,2,2,200,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.6}",-10.571890857001232,-23.280854402933453,-53.75521165366664,-29.202652304533775,18.119980988722133,177
0.19180536270141602,0.023380740250362696,0.0006253719329833984,4.147980831309989e-05,0.01,3,2,2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-10.725582630590333,-23.975600297985594,-54.18606943733633,-29.62908412197075,18.187447830502627,219
0.20383874575297037,0.02522038517790211,0.0008663336435953776,0.0003570897150592048,0.01,3,2,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",-10.364267726605519,-24.576948436268655,-54.98360609111222,-29.9749407513288,18.611377878360166,287
0.04087662696838379,0.007894715503681664,0.0006190141042073568,0.000306100879489501,0.01,3,2,5,50,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 0.6}",-9.535764768733724,-32.94437238883654,-37.61667012253336,-26.698935760034544,12.285178614508066,68
0.04662076632181803,0.0016185837546704197,0.0005292892456054688,0.00018200235744550704,0.01,3,2,5,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 0.8}",-9.889656168374875,-32.44139000354192,-37.05996835623099,-26.463671509382596,11.870307631311315,48
0.05306649208068848,0.0029978096891964097,0.0008899370829264323,9.966207141489614e-05,0.01,3,2,5,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 1.0}",-9.708117443669677,-32.623183773399475,-36.996624419607635,-26.44264187889226,11.967037417458362,35
0.07377441724141438,0.0028978513746901473,0.0005162556966145834,6.0863032794684553e-05,0.01,3,2,5,100,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.6}",-9.687824061107467,-28.829376129015092,-45.278499285283154,-27.931899825135236,14.543684506002542,95
0.08951894442240398,0.0037428806799919222,0.001035451889038086,0.00047086460162382225,0.01,3,2,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",-9.95828793663602,-28.881061583222117,-45.4907233538751,-28.11002429124441,14.516298094424343,110
0.11749100685119629,0.01867984210225455,0.00046523412068684894,4.288589974477146e-06,0.01,3,2,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",-9.693772642732345,-29.99573371333058,-45.16449217147192,-28.284666175844947,14.5313179044436,122
0.173553466796875,0.026957279593788075,0.0011035601298014324,0.00035819286291895495,0.01,3,2,5,200,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.6}",-10.535565563026971,-22.96850694651683,-52.9089846216563,-28.804352377066703,17.784252952101664,161
0.1871920426686605,0.008881440414691775,0.0008809566497802734,0.0003953401349834528,0.01,3,2,5,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",-10.725582630590333,-23.758862045759646,-54.362408630554505,-29.61561776896816,18.289693573864472,217
0.20175615946451822,0.022537489740995433,0.0008612473805745443,0.0004014591468365708,0.01,3,2,5,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",-10.364267726605519,-24.576948436268655,-54.98360609111222,-29.9749407513288,18.611377878360166,287
0.04159665107727051,0.003956494348114795,0.0003643035888671875,1.1255444586263757e-05,0.01,3,2,10,50,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.6}",-9.50671472559198,-32.97779973352648,-37.671717820022764,-26.718744093047075,12.32067863283206,70
0.06054083506266276,0.02396062401408605,0.0007224082946777344,0.0002673343913782482,0.01,3,2,10,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.8}",-9.889656168374875,-32.10862706285851,-37.05488627078758,-26.351056500673653,11.813823702571508,27
0.05471571286519369,0.01320110067203251,0.0003997484842936198,1.8586797359800187e-05,0.01,3,2,10,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 1.0}",-9.708117443669677,-32.623183773399475,-36.996624419607635,-26.44264187889226,11.967037417458362,35
0.07951561609903972,0.010169002826215788,0.0007999738057454427,0.00042503234053149026,0.01,3,2,10,100,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.6}",-9.726236036827196,-29.21152420932517,-46.03770382003769,-28.32515468873002,14.837338290903427,128
0.09280053774515788,0.008839685640239934,0.0006950696309407552,0.0002894488179214315,0.01,3,2,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-9.95828793663602,-28.67709831829209,-45.36833538022302,-28.001240545050376,14.463988679625663,100
0.09966333707173665,0.0038570945983587798,0.001276095708211263,0.0007400129232243515,0.01,3,2,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-9.693772642732345,-29.99573371333058,-45.16449217147192,-28.284666175844947,14.5313179044436,122
0.14871970812479654,0.0073003394793623114,0.0014206568400065105,0.0011677153055305184,0.01,3,2,10,200,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.6}",-10.669069643068585,-23.496965991517367,-53.646286521618535,-29.270774052068163,18.014122927979603,181
0.18225868542989096,0.009192680125150728,0.0006259282430013021,3.9241087563898805e-05,0.01,3,2,10,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",-10.68195765866251,-23.63397188217403,-54.179756387856976,-29.498561976231173,18.23567357863633,209
0.19680889447530112,0.009908446265021959,0.0011507670084635417,0.0003976585729047306,0.01,3,2,10,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",-10.364267726605519,-24.652552658080094,-54.98360609111222,-30.000142158599278,18.604101234604734,295
0.03936441739400228,0.0035275983118854973,0.0006532669067382812,0.00039854078969087385,0.01,3,4,2,50,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.6}",-9.526185838557613,-33.20748633219568,-37.175863321341815,-26.636511830698367,12.206813552274589,63
0.04547834396362305,0.0006723079549571143,0.0005370775858561198,0.00021236679812828814,0.01,3,4,2,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.8}",-9.677281585179815,-32.385937079609604,-37.05488627078758,-26.372701645192333,11.958332098656893,31
0.04997936884562174,0.003106368859698881,0.0008014043172200521,0.00030917980221355646,0.01,3,4,2,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1.0}",-9.708117443669677,-32.623183773399475,-36.996624419607635,-26.44264187889226,11.967037417458362,35
0.07250626881917317,0.002951680100498778,0.0006306171417236328,0.0002501216576321727,0.01,3,4,2,100,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.6}",-9.741262578748277,-30.988454080231016,-45.48099559789357,-28.736904085624285,14.677289420589126,153
0.09155893325805664,0.0036318852429363746,0.0006299813588460287,0.000264489020271446,0.01,3,4,2,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",-10.077068996977559,-29.735271447032886,-45.36833538022302,-28.393558608077825,14.438802252725361,135
0.09862764676411946,0.0030750862102871604,0.00044496854146321613,7.140184226104801e-06,0.01,3,4,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",-9.693772642732345,-29.96658454127178,-45.16449217147192,-28.274949785158682,14.530180248542322,120
0.14870691299438477,0.004101230719729289,0.0006273587544759115,4.079319515819673e-05,0.01,3,4,2,200,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.6}",-10.634417128682214,-27.603509108209572,-54.18145279203607,-30.806459676309288,17.921686081813856,440
0.1873016357421875,0.009405543220706386,0.0008762677510579427,0.0003673624321848539,0.01,3,4,2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",-10.97522654209153,-26.14225995075701,-54.19812351772158,-30.438536670190036,17.905272984588255,366
0.19530510902404785,0.0068902843661122135,0.0006211598714192709,2.5561120637737797e-05,0.01,3,4,2,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 1.0}",-10.364267726605519,-24.492191896537793,-54.98360609111222,-29.94668857141851,18.61961312709081,279
0.04403543472290039,0.0063387862617337995,0.0005665620168050131,0.0002246917991111364,0.01,3,4,5,50,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 0.6}",-9.526185838557613,-33.20748633219568,-37.175863321341815,-26.636511830698367,12.206813552274589,63
0.04484335581461588,0.001974663182888295,0.0006206830342610677,0.00018016888168732417,0.01,3,4,5,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 0.8}",-9.677281585179815,-32.385937079609604,-37.05488627078758,-26.372701645192333,11.958332098656893,31
0.04935956001281738,0.002663970275428862,0.000377655029296875,7.794014816249507e-06,0.01,3,4,5,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'subsample': 1.0}",-9.708117443669677,-32.623183773399475,-36.996624419607635,-26.44264187889226,11.967037417458362,35
0.07491604487101237,0.007938477075955543,0.0015829404195149739,0.0007133507880823872,0.01,3,4,5,100,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.6}",-9.741262578748277,-30.988454080231016,-45.48099559789357,-28.736904085624285,14.677289420589126,153
0.09963361422220866,0.017674985454779125,0.0009116331736246744,0.0003281977207410088,0.01,3,4,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 0.8}",-10.077068996977559,-29.735271447032886,-45.36833538022302,-28.393558608077825,14.438802252725361,135
0.09564868609110515,0.004555136736432934,0.0009453296661376953,0.0003651963046959741,0.01,3,4,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'subsample': 1.0}",-9.693772642732345,-29.96658454127178,-45.16449217147192,-28.274949785158682,14.530180248542322,120
0.1581429640452067,0.004541751697783338,0.0008814334869384766,0.0003653834538313979,0.01,3,4,5,200,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.6}",-10.634417128682214,-27.603509108209572,-54.18145279203607,-30.806459676309288,17.921686081813856,440
0.17688274383544922,0.012076031565549095,0.0005980332692464193,2.1804838619504985e-05,0.01,3,4,5,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 0.8}",-10.97522654209153,-26.14225995075701,-54.19812351772158,-30.438536670190036,17.905272984588255,366
0.21316774686177573,0.032885843605268354,0.0007669925689697266,0.00019788799515606318,0.01,3,4,5,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200, 'subsample': 1.0}",-10.364267726605519,-24.492191896537793,-54.98360609111222,-29.94668857141851,18.61961312709081,279
0.042706807454427086,0.008476755046242353,0.0004592736562093099,7.717358936323832e-05,0.01,3,4,10,50,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.6}",-9.501660328733681,-33.20748633219568,-37.175863321341815,-26.62833666075706,12.218272808063977,62
0.05211377143859863,0.002466147808623632,0.00038131078084309894,9.734046604857508e-06,0.01,3,4,10,50,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.8}",-9.677281585179815,-31.80960725924296,-37.05488627078758,-26.180591705070118,11.864447498365102,11
0.05155634880065918,0.004514181090365188,0.0005546410878499349,0.00021250228324128852,0.01,3,4,10,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 1.0}",-9.708117443669677,-32.623183773399475,-36.996624419607635,-26.44264187889226,11.967037417458362,35
0.08104348182678223,0.015619471808107598,0.000976880391438802,0.00015773586922739535,0.01,3,4,10,100,0.6,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.6}",-9.68669263191092,-30.8367233602463,-45.673931461813844,-28.73244915132369,14.766884508021564,152
0.08895659446716309,0.003873665630226332,0.0005107720692952474,7.548557961427734e-05,0.01,3,4,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",-10.077068996977559,-29.31047752822251,-45.36833538022302,-28.251960635141028,14.427028205027812,117
0.10252062479654948,0.011992055865988959,0.0008696715037027994,0.00030165521218595594,0.01,3,4,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",-9.693772642732345,-29.94839915622581,-45.16449217147192,-28.26888799014336,14.529477033244602,119
