mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_eta0,param_learning_rate,param_loss,param_max_iter,param_penalty,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.028628110885620117,0.013891339126959307,0.00041993459065755207,0.00024060520822338967,0.0001,0.001,constant,huber,2000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 2000, 'penalty': 'elasticnet', 'tol': 0.0001}",-1041.2718983822128,-1007.0091848976971,-720.8723354914778,-923.0511395904626,143.644665764755,1507
0.010034004847208658,0.002928689135337424,0.00023365020751953125,3.732145677442454e-05,0.0001,0.001,constant,huber,5000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l2', 'tol': 0.001}",-1003.3789611120473,-982.7963073118144,-723.7244200797364,-903.299896167866,127.256761755054,1450
0.019104798634847004,0.00998406764665192,0.00027902921040852863,8.257371627725952e-05,0.0001,0.001,constant,huber,5000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l2', 'tol': 0.0001}",-1041.8688308345068,-1007.2386462492016,-721.3772231767463,-923.4949000868182,143.61633823198585,1516
0.01962566375732422,0.008305993898939162,0.00044194857279459637,0.00013267179299231431,0.0001,0.001,constant,huber,5000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.001}",-988.9849740431449,-981.0280343456517,-722.5529316847357,-897.5219800245108,123.76443789186052,1420
0.031093756357828777,0.007584415012845943,0.00027934710184733075,1.7563681795744767e-05,0.0001,0.001,constant,huber,5000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.0001}",-1037.9055216520487,-1005.6994199647314,-718.0124860274676,-920.5391425480826,143.81027593682313,1501
0.018143733342488606,0.00802836877191151,0.0004514058430989583,0.00012956382101562625,0.0001,0.001,constant,huber,5000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.001}",-1002.5759821815242,-982.5278875152283,-723.5474686576315,-902.8837794514615,127.07377332818139,1444
0.03469459215799967,0.009932308270604555,0.0006307760874430338,0.00016588923427645358,0.0001,0.001,constant,huber,5000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.0001}",-1041.2718983822128,-1007.0091848976971,-720.8723354914778,-923.0511395904626,143.644665764755,1507
0.0038977464040120444,0.001155787637847134,0.00033855438232421875,0.00011360405538803685,0.0001,0.001,constant,epsilon_insensitive,1000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001}",-1074.6587725716245,-1002.1006653755115,-731.7471757465954,-936.1688712312439,147.55189351227,1642
0.0030912558237711587,0.0004163116253058507,0.00021664301554361978,3.9302362473450056e-05,0.0001,0.001,constant,epsilon_insensitive,1000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.0001}",-1069.4704585320749,-1002.1006653755115,-731.7471757465954,-934.4394332180606,145.94013769727317,1636
0.006209055582682292,0.003731236088784491,0.00042931238810221356,0.0003470175843855244,0.0001,0.001,constant,epsilon_insensitive,1000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001}",-1067.711193941763,-1001.882073210337,-730.8399241273461,-933.477730426482,145.78506711448597,1612
0.0043684641520182295,0.0013023397661856813,0.00023833910624186197,6.918859879653235e-05,0.0001,0.001,constant,epsilon_insensitive,1000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001}",-1067.711193941763,-1001.882073210337,-730.8399241273461,-933.477730426482,145.78506711448597,1612
0.005285898844401042,0.0024818966435995386,0.00025073687235514325,8.579145818316313e-05,0.0001,0.001,constant,epsilon_insensitive,1000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.001}",-1074.919924446024,-1001.9555402426168,-731.5858815101674,-936.1537820662694,147.686536949026,1639
0.003915945688883464,0.0008615767335934263,0.00017571449279785156,2.3602235166100658e-06,0.0001,0.001,constant,epsilon_insensitive,1000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.0001}",-1069.2439105655885,-1001.9555402426168,-731.5858815101674,-934.2617774394575,145.92251434291123,1633
0.004682064056396484,0.0013662996413394673,0.0006006558736165365,8.198972707815299e-05,0.0001,0.001,constant,epsilon_insensitive,2000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'l2', 'tol': 0.001}",-1074.6587725716245,-1002.1006653755115,-731.7471757465954,-936.1688712312439,147.55189351227,1642
